0	0
1.57106	0
1.74739	1350
1.89728	5500
2.02953	7095.75704
2.12652	7495.78365
2.30286	7618.86876
2.50564	8188.1374
2.65553	8942.0337
2.9024	10157.49917
3.20218	11696.06305
3.70474	14019.29452
4.2073	15896.34245
4.85975	17650.30528
5.79433	19050.39842
7.11686	20112.0075
8.29832	20542.80538
9.45333	20635.11922
10.55544	20496.64847
12.06312	20112.0075
13.5708	19619.66705
15.29891	19050.39842
16.78014	18311.88775
18.66695	17342.59251
20	16702.5
25	14673.2
30	13074.4
40	10697.1
50	8984.82
62.51843	7553.61504
82.95287	5980.00224
101.07305	5167.39891
