0.0	0.0
0.12	0.0
0.12091	12442.92011
0.14608	30458.31023
0.20647	43872.33977
0.26686	29771.48473
0.32725	39932.94912
0.56378	25742.70206
0.72985	20668.81143
0.79024	17026.30276
1.23814	11553.93844
1.47467	8888.30527
1.70114	6896.39879
1.84708	7197.71799
1.98296	6721.69637
2.40066	4801.4846
2.71268	4012.09501
3.25116	3569.49259
3.84501	3390.93553
4.3382	3016.85759
4.84648	2381.15243
5.39503	1755.10722
5.94861	1373.4775
6.72363	1047.60116
7.73517	748.32907
8.70645	585.61274
9.6878	470.18838
10.5685	399.66539
11.085	364.28
11.585	337.12
12.085	313.32
12.585	292.32
13.085	273.784
13.585	257.432
14.085	242.704
14.585	229.6
15.085	217.728
30	30
40	15
105	0.5
