0	0
1.56445	0
1.72205	984.69892
1.87964	1869.61347
1.95501	2348.25684
2.03724	2446.9462
2.05779	2483.13229
2.17428	2432.14279
2.31132	2361.41542
2.54429	2310.42592
2.77726	2310.42592
3.10615	2338.3879
3.75024	2450.23584
4.35322	2558.79413
5.70307	2652.54902
6.1279	2657.48349
7.02551	2629.5215
8.82074	2553.85966
10.5543	2465.03924
15.10405	2216.67103
16.5	2126.26
18	2029.11
20	1916.72
25	1679.79
30	1494.88
40	1221.69
50	1026.02
65.68067	841.80152
85.51778	664.55703
102.83197	579.27902
