0	0
1.53918	0
1.7832	10435
1.91459	18150.89962
2.04599	17863.02962
2.14923	17035.40339
2.33693	17359.25713
2.58095	18870.5746
3.33177	26966.91818
4.23275	34451.53803
5.25575	38229.8317
6.64477	41108.53164
8.08071	42331.97912
9.58236	42943.70285
10.94322	42655.83286
12.11638	41828.20663
13.34585	40712.7104
14.80995	38661.63669
15	38448.7
16.5	36738.1
18	35157.1
20	33236.7
25	29205
30	26012.2
40	21242
50	17810.2
65.55863	13904.39478
89.2262	10489.47883
101.11078	9567.99358
