0	0
0.09	0
0.09211	29688.11911
0.13481	91777.99044
0.33409	48670.78647
0.34832	46130.60963
0.41949	47383.67916
0.67096	62317.66959
0.78483	61763.42093
0.92242	52121.14772
1.4728	25278.14341
1.7385	10284.24537
1.9188	11245.30002
2.62575	6386.25819
3.14292	5601.98362
3.93053	5357.25756
4.5331	4616.13142
5.11195	3478.69119
5.98496	2179.56479
7.28974	1260.09977
8.42846	884.10481
9.93251	644.78556
10.438	588.84
10.938	541.52
11.438	500.36
11.938	463.12
12.438	430.08
12.938	400.4
13.438	373.52
13.938	348.6
14.438	326.2
30	120
40	70
105	5
