0	0
0.032	0
0.03205	32982.61446
0.09043	52408.45595
0.14881	45949.3719
0.178	31915.71894
0.33855	16947.51547
0.55262	11297.45275
0.79588	8357.50109
1.00022	5303.1055
1.18509	5006.5607
1.52079	3890.95371
1.9246	3506.18357
2.38193	2958.36901
3.03386	2680.47033
4.2015	2117.71643
5.52482	1659.41303
7.12546	1191.13228
8.99855	825.078
9.93753	701.91224
10.445	646.90978
10.945	602.82222
11.445	564.85364
11.945	532.03627
12.445	503.1285
12.945	477.34825
13.445	454.95231
13.945	434.44369
14.445	416.38568
30	150
40	100
105	10
