0	0
0.002	0
0.00212	322069.96677
0.02939	113215.2003
0.04939	106239.31784
0.06393	96174.55899
0.08575	76715.04176
0.10575	58560.32549
0.12757	40487.93647
0.18939	18222.53787
0.20939	15988.31989
0.36938	9314.53043
0.53483	5900.21519
0.66574	4653.41227
0.76392	4230.31612
0.8821	4127.15023
1.0021	4284.83541
1.10573	4645.01852
1.13118	5119.68293
1.15118	7393.15266
1.27118	4362.58888
1.34754	3966.39888
1.57663	6109.52202
1.75117	3360.4186
1.8039	3079.9364
2.14025	3123.065
2.23298	2981.68271
2.30025	1688.79541
2.35661	1611.45064
2.44025	2572.45435
2.46025	2617.00598
2.55297	2427.62603
2.74024	2283.26093
2.88569	2180.14025
3.10751	1794.35046
3.36023	1485.67227
3.46386	1443.24232
3.78022	1074.55019
4.28	919.94393
4.78	907.56904
5.28	945.07955
6.28	954.76433
7.28	898.29808
8.28	804.38285
9.28	712.82328
10.28	623.34047
11.28	544.28103
12.28	472.65391
13.28	408.36145
14.28	358.41667
15.28	321.33573
16.28	292.82617
17.28	268.6169
18.28	245.86543
29.83	118.72624
39.83	68.68588
104.83	9.21218
