0	0
18.57	0
19	0.31108
20	1.96428
21	2.81042
22	3.20931
23	3.90977
24	4.61022
25	4.92464
26	4.95756
27	5.04833
28	5.17907
29	5.30982
30	5.44056
31	5.73551
32	6.03046
33	6.11021
34	6.18995
35	6.26969
36	6.34944
37	6.42918
38	6.54105
39	6.65291
40	6.76478
41	6.87664
42	6.98851
43	7.08955
44	7.19059
45	7.29163
46	7.39267
47	7.49371
48	7.52885
49	7.56399
50	7.59912
51	7.63426
52	7.66939
53	7.69936
54	7.72932
55	7.75929
56	7.78925
57	7.81921
58	7.77243
59	7.72564
60	7.67886
61	7.63207
62	7.58529
63	7.51087
64	7.43645
65	7.36204
66	7.28762
67	7.21321
68	7.17734
69	7.14147
70	7.1056
71	7.06973
72	7.03386
73	7.0594
74	7.08494
75	7.11047
76	7.13601
77	7.16154
78	7.11471
79	7.06788
80	7.02105
81	6.97422
82	6.9274
83	6.88201
84	6.83662
85	6.79123
86	6.74584
87	6.70045
88	6.6502
89	6.59994
90	6.54968
91	6.49942
92	6.44917
93	6.40035
94	6.35154
95	6.30272
96	6.25391
97	6.2051
98	6.17143
99	6.13776
100	6.1041
101	6.07043
102	6.03677
103	6.00384
104	5.97091
105	5.93798
106	5.90505
107	5.87213
108	5.8392
109	5.80627
110	5.77334
111	5.74041
112	5.70749
113	5.67558
114	5.64368
115	5.61177
116	5.57987
117	5.54797
