0	0
0.17	0
0.17212	792.638
0.19939	3337.5858
0.21939	4783.38519
0.23393	5256.93783
0.25575	5144.43381
0.27575	4491.62714
0.29757	3471.48046
0.35939	1920.55312
0.37939	1764.8159
0.53938	1275.76461
0.70483	895.42657
0.83574	741.37
0.93392	692.05563
1.0521	692.05563
1.1721	732.67322
1.27573	805.20749
1.30118	890.1591
1.32118	1288.37154
1.44118	769.59667
1.51754	704.41409
1.74663	1102.97608
1.92117	612.61259
1.9739	562.93598
2.31025	578.65086
2.40298	554.14841
2.47025	314.51486
2.52661	300.60524
2.61025	480.98315
2.63025	489.57236
2.72297	455.21301
2.91024	429.97712
3.05569	411.77012
3.27751	340.25596
3.53023	282.82579
3.63386	275.14486
3.95022	205.66126
4.45	176.96
4.95	175.28
5.45	183.12
6.45	185.92
7.45	175.56
8.45	157.64
9.45	140
10.45	122.64
11.45	107.24
12.45	93.24
13.45	80.64
14.45	70.84
15.45	63.56
16.45	57.96
17.45	53.2
18.45	48.72
30	23.61069
40	13.67879
105	1.83945
