0	0
0.004	0
0.00464	1004.31355
0.0247	531.6544
0.06882	405.99249
0.18113	450.00466
0.25334	528.38134
0.28944	718.04314
0.32353	328.42638
0.40977	166.50395
0.51607	133.58837
0.58025	129.79349
0.75274	142.68424
0.92923	165.13861
0.98739	167.88058
1.10773	160.44748
1.24411	139.77716
1.34239	114.71339
1.40657	86.16896
1.48479	148.0702
1.53493	67.72596
1.56301	114.71339
1.60713	79.03213
1.7054	46.66
1.89794	60.72593
2.38932	61.22801
2.74632	48.02423
3.0231	46.66
3.35804	53.23037
3.63682	47.72858
3.93565	48.82163
4.45	42.0818
4.95	36.77333
5.45	32.14092
6.45	34.85023
7.45	46.27329
8.45	51.16213
9.45	48.78222
10.45	41.26316
11.45	32.84681
12.45	26.98795
13.45	22.69145
14.45	19.2454
15.45	16.83262
16.45	15.15574
17.45	13.77375
18.45	12.65691
30.16901	5
40.03286	3
105	0.1
