0	0
1	0
1.3	9.02E-19
1.8	8.16E-19
2	2.84E-19
2.5	2.42E-19
3	2.35E-19
3.5	2.28E-19
4	2.16E-19
4.5	2.03E-19
5	1.92159E-19
10	1.45065E-19
15	1.16244E-19
20	9.68424E-20
25	8.33708E-20
30	7.34188E-20
40	5.9383E-20
50	4.96604E-20
60	4.24114E-20
70	3.67877E-20
80	3.23127E-20
90	2.86845E-20
100	2.56969E-20
125	2.0163E-20
150	1.64016E-20
175	1.3707E-20
200	1.16971E-20
225	1.0149E-20
250	8.92448E-21
275	7.93522E-21
300	7.1215E-21
400	4.94923E-21
500	3.70832E-21
750	2.16298E-21
1000	1.45499E-21
