0.0	0.0
0.07	0.0
0.07485	18732.79332
0.09112	36124.08708
0.11889	63009.3377
0.12942	49240.50655
0.18399	54371.42484
0.20027	48573.94584
0.26537	32472.82434
0.29888	19538.8063
0.35824	17326.1505
0.57078	15808.20268
0.85991	13078.34559
1.32904	11355.57477
1.4602	9119.37288
1.57988	8743.18138
1.65647	7488.70413
1.75412	7378.18333
1.93411	5081.36722
2.28356	3543.17617
2.33239	3596.25084
2.43005	3034.79899
2.44728	2848.9623
2.47409	2492.13537
2.5344	3281.18253
2.56695	2993.71741
2.61578	2507.62241
2.64833	2371.63324
2.79003	2163.85393
3.02459	1918.8101
3.23713	1678.48291
3.43914	1466.43814
3.48797	1435.87292
3.5703	1477.3805
3.64115	1435.87292
3.7771	1329.69994
3.94656	1163.15763
4.45	837.2
4.95	688.8
5.45	646.8
6.45	688.8
7.45	716.8
8.45	660.8
9.45	562.8
10.45	473.2
11.45	397.6
12.45	338.8
13.45	291.2
14.45	254.8
15.45	227.92
16.45	206.08
17.45	187.6
18.45	170.8
30	100
40	60
105	20
