0	0
1	0
1.66	5.61E-19
2.5	1.35E-19
3	5.94E-20
3.5	2.94E-20
4	1.65E-20
4.5	1.04E-20
5	6.27535E-21
6	2.78057E-21
7	1.62984E-21
8	1.22798E-21
9	1.03039E-21
10	8.91843E-22
11	7.80259E-22
12	6.88399E-22
13	6.12861E-22
14	5.50916E-22
15	5.00203E-22
16	4.58344E-22
17	4.23492E-22
18	3.94299E-22
19	3.69509E-22
20	3.48285E-22
25	2.76016E-22
30	2.33639E-22
40	1.83808E-22
50	1.53308E-22
60	1.3161E-22
70	1.14937E-22
80	1.01681E-22
90	9.08218E-23
100	8.17894E-23
125	6.48073E-23
150	5.30619E-23
175	4.45357E-23
200	3.81264E-23
225	3.31565E-23
250	2.91966E-23
275	2.59865E-23
300	2.33448E-23
400	1.62615E-23
500	1.21946E-23
750	7.11796E-24
1000	4.78633E-24
