0	0
1	0
1.1	6.21E-19
1.5	5.12E-19
1.8	2.63E-19
2	1.89E-19
2.5	8.98E-20
3	4.91E-20
3.5	3.13E-20
4	2.07E-20
4.5	1.52E-20
5	1.21566E-20
10	6.45941E-21
15	4.84517E-21
20	3.92688E-21
25	3.32913E-21
30	2.89748E-21
40	2.29585E-21
50	1.8863E-21
60	1.58792E-21
70	1.3619E-21
80	1.18573E-21
90	1.04533E-21
100	9.31386E-22
125	7.24046E-22
150	5.85664E-22
175	4.87637E-22
200	4.15097E-22
225	3.59514E-22
250	3.15725E-22
275	2.80442E-22
300	2.51493E-22
400	1.74462E-22
500	1.3061E-22
750	7.61251E-23
1000	5.11992E-23
