0	0
1	0
1.28	6.52E-19
1.8	5.74E-19
2	4.28E-19
2.5	2.72E-19
3	2.15E-19
3.5	1.86E-19
4	1.66E-19
4.5	1.51E-19
5	1.3981E-19
6	1.26063E-19
7	1.18137E-19
8	1.12068E-19
9	1.06525E-19
10	1.01278E-19
11	9.6369E-20
12	9.18484E-20
13	8.76931E-20
14	8.38669E-20
15	8.03735E-20
16	7.7171E-20
17	7.42173E-20
18	7.15112E-20
19	6.90119E-20
20	6.6694E-20
25	5.72838E-20
30	5.0351E-20
40	4.05774E-20
50	3.3816E-20
60	2.87938E-20
70	2.49145E-20
80	2.18408E-20
90	1.93581E-20
100	1.73199E-20
125	1.35601E-20
150	1.10158E-20
175	9.19757E-21
200	7.84432E-21
225	6.80312E-21
250	5.98032E-21
275	5.31613E-21
300	4.76993E-21
400	3.31336E-21
500	2.48194E-21
750	1.44732E-21
1000	9.73464E-22
