0	0
0.12	0
0.12135	17025.83548
0.14603	42151.7176
0.18129	71989.61459
0.23243	83194.65184
0.2624	80239.6487
0.33645	64900.02495
0.46692	48948.0079
0.63265	37274.64791
0.76312	32021.8716
0.92357	28112.77441
1.10517	25161.55312
1.16512	23861.70137
1.20038	24980.21471
1.25503	22738.38171
1.32556	19818.70488
1.36082	20204.68165
1.41019	21202.83167
1.45074	19675.87218
1.50187	18749.60571
1.56711	20499.08933
1.61647	12325.31464
1.65174	11604.34677
1.71697	11437.68528
1.73637	11138.33108
1.76634	9638.16957
1.81747	8922.52138
2.24414	5224.35915
2.32877	4883.31152
2.37991	4115.00958
2.42398	5262.28424
2.51919	6214.75049
2.54916	4778.48906
2.58972	3630.12878
2.64085	3393.15296
2.77132	2978.93092
3.00229	2528.4719
3.24736	1958.24176
3.4078	1618.62405
3.63348	1906.98944
3.79922	1731.6678
4.3	1181.6
4.8	823.2
5.3	663.6
6.3	618.8
7.3	658
8.3	616
9.3	506.8
10.3	406
11.3	327.6
12.3	271.88
13.3	233.8
14.3	206.08
15.3	184.24
16.3	166.04
17.3	150.92
18.3	138.32
30	70.54411
40	49.32104
105	11.8906
