0	0
1	0
1.47	8.12E-19
2	7.48E-19
2.5	6.53E-19
3	6.6E-19
3.5	6.67E-19
4	6.51E-19
4.5	6.21E-19
5	5.90615E-19
6	5.46161E-19
7	5.19178E-19
8	4.98593E-19
9	4.79112E-19
10	4.59705E-19
11	4.40747E-19
12	4.22649E-19
13	4.05499E-19
14	3.8937E-19
15	3.74411E-19
16	3.60488E-19
17	3.47525E-19
18	3.3556E-19
19	3.244E-19
20	3.14014E-19
25	2.71399E-19
30	2.39777E-19
40	1.95203E-19
50	1.64315E-19
60	1.41167E-19
70	1.23064E-19
80	1.0854E-19
90	9.66746E-20
100	8.684E-20
125	6.84659E-20
150	5.58613E-20
175	4.6777E-20
200	3.99743E-20
225	3.4718E-20
250	3.05526E-20
275	2.71808E-20
300	2.44042E-20
400	1.69795E-20
500	1.27291E-20
750	7.42936E-21
1000	4.99944E-21
