0	0
0.005	0
0.0057	5432.47747
0.04022	1604.25561
0.07474	752.61489
0.08816	571.53819
0.12843	698.19122
0.23773	265.62546
0.32019	224.34854
0.68069	222.25341
0.83027	208.12527
0.97984	171.97705
1.15626	120.77756
1.17735	90.29576
1.22529	80.93344
1.27898	76.50313
1.34035	157.55747
1.34802	102.00931
1.40938	74.84647
1.43623	106.90889
1.56662	36.00283
1.68743	88.34043
1.75646	73.22568
2.34133	55.43418
2.50624	46.96663
2.66924	44.95455
2.94729	45.94958
3.19274	50.78625
3.30972	49.68648
3.4171	52.3997
3.75843	47.40938
4.27	41.23279
4.77	36.03019
5.27	30.98065
6.27	33.1177
7.27	43.61376
8.27	48.88996
9.27	47.76311
10.27	41.68647
11.27	33.71429
12.27	27.71247
13.27	23.31575
14.27	19.74324
15.27	17.22908
16.27	15.41979
17.27	14.05837
18.27	12.91954
30	5
40	3
105	0.2
