0	0
1	0
1.45	6.35E-19
2	5.24E-19
2.5	4.71E-19
3	2.13E-19
3.5	1.08E-19
4	6.03E-20
4.5	3.52E-20
5	2.10284E-20
6	8.4134E-21
7	4.51191E-21
8	3.1585E-21
9	2.4677E-21
10	1.97635E-21
11	1.58679E-21
12	1.275E-21
13	1.02775E-21
14	8.33048E-22
15	6.80027E-22
16	5.59509E-22
17	4.64141E-22
18	3.88197E-22
19	3.27285E-22
20	2.78055E-22
25	1.36195E-22
30	7.62689E-23
40	3.10543E-23
50	1.56536E-23
60	8.98167E-24
70	5.62277E-24
80	3.74868E-24
90	2.62106E-24
100	1.90196E-24
125	9.59931E-25
150	5.43999E-25
175	3.32834E-25
200	2.14949E-25
225	1.44514E-25
250	1.00244E-25
275	7.13077E-26
300	5.17931E-26
400	1.68397E-26
500	6.52977E-27
750	9.8523E-28
1000	2.32077E-28
