0	0
0.27	0
0.275	5807.94099
0.29967	13022.6964
0.32083	19792.58026
0.33493	21900.04248
0.3596	21427.28538
0.39485	19326.93531
0.47593	15353.77774
0.62574	11447.10628
0.83196	8827.21479
1.04698	7652.215
1.27787	7325.4036
1.32899	7652.215
1.43826	6250.3175
1.51405	6957.11972
1.57398	6176.35668
1.67973	5301.36548
1.72379	5483.2148
1.789	5014.90174
1.88065	4071.85672
2.02518	2804.19502
2.09039	2474.72104
2.22611	2090.68537
2.28603	1997.42948
2.30718	2136.81283
2.44114	1618.60134
2.47639	1667.49359
2.51164	2136.81283
2.598	1657.59839
2.70199	1558.72372
2.81303	1448.40248
3.0633	1270.63976
3.25013	1116.90759
3.46516	856.17071
3.5057	851.09004
3.66609	915.91547
3.95161	790.85274
4.45	562.8
4.95	464.8
5.45	436.8
6.45	431.2
7.45	428.4
8.45	383.6
9.45	324.8
10.45	273
11.45	233.24
12.45	203.84
13.45	182.56
14.45	166.32
15.45	153.16
16.45	141.96
17.45	133
18.45	124.88
30	82.3365
40	62.56322
105	18.68601
