0	0
1	0
1.26	3.14E-19
1.8	2.71E-19
2	2.28E-19
2.5	1.41E-19
3	1.08E-19
3.5	9.2E-20
4	8.11E-20
4.5	7.31E-20
5	6.74326E-20
10	4.83621E-20
15	3.82793E-20
20	3.17285E-20
25	2.72329E-20
30	2.3923E-20
40	1.92574E-20
50	1.60325E-20
60	1.36388E-20
70	1.1793E-20
80	1.03322E-20
90	9.15381E-21
100	8.1872E-21
125	6.40622E-21
150	5.20205E-21
175	4.34285E-21
200	3.70319E-21
225	3.21133E-21
250	2.82284E-21
275	2.50921E-21
300	2.25126E-21
400	1.5638E-21
500	1.17146E-21
750	6.83137E-22
1000	4.59555E-22
