0	0
1	0
1.7	7.32E-19
2	4.34E-19
2.5	1.43E-19
3	7.25E-20
3.5	4.52E-20
4	3.34E-20
4.5	2.74E-20
5	2.29461E-20
6	1.85386E-20
7	1.67948E-20
8	1.59772E-20
9	1.53809E-20
10	1.48142E-20
11	1.42531E-20
12	1.37058E-20
13	1.31774E-20
14	1.26765E-20
15	1.22093E-20
16	1.17713E-20
17	1.13628E-20
18	1.09847E-20
19	1.06305E-20
20	1.03007E-20
25	8.9411E-21
30	7.93001E-21
40	6.51024E-21
50	5.53166E-21
60	4.79628E-21
70	4.21598E-21
80	3.74494E-21
90	3.35543E-21
100	3.02899E-21
125	2.40968E-21
150	1.97753E-21
175	1.66238E-21
200	1.42453E-21
225	1.23967E-21
250	1.09254E-21
275	9.7311E-22
300	8.74484E-22
400	6.09743E-22
500	4.57602E-22
750	2.67405E-22
1000	1.80014E-22
