0	0
1	0
1.65	4.68E-19
2	2.91E-19
2.5	1.73E-19
3	1.25E-19
3.5	1.35E-19
4	1.48E-19
4.5	1.38E-19
5	1.34099E-19
6	1.25573E-19
7	1.20284E-19
8	1.16558E-19
9	1.13043E-19
10	1.09368E-19
11	1.056E-19
12	1.01849E-19
13	9.81689E-20
14	9.46275E-20
15	9.12856E-20
16	8.81248E-20
17	8.51526E-20
18	8.23867E-20
19	7.97825E-20
20	7.7347E-20
25	6.72304E-20
30	5.96447E-20
40	4.89294E-20
50	4.15095E-20
60	3.59269E-20
70	3.15253E-20
80	2.79595E-20
90	2.50177E-20
100	2.25584E-20
125	1.7908E-20
150	1.46755E-20
175	1.2325E-20
200	1.05542E-20
225	9.17983E-21
250	8.08741E-21
275	7.20103E-21
400	4.50848E-21
500	3.3822E-21
750	1.97547E-21
1000	1.32951E-21
