0	0
1.35	0
1.37417	1746.57101
1.39761	2276.52975
1.4251	2926.36012
1.45096	3544.64532
1.49542	3020.99561
1.52776	6598.21715
1.55362	5147.13963
1.60212	6364.78294
1.64901	7544.57206
1.69751	8762.21537
1.75086	9494.06316
1.80017	9039.81281
1.89797	7544.57206
1.94647	7544.57206
2.00063	7670.75271
2.10006	8017.74951
2.30295	8762.21537
2.40076	9235.39282
2.48483	8143.93016
2.57051	8907.32312
2.69904	8471.99986
2.80331	8711.74311
2.90112	8743.28827
3.95	8932
4.45	9352
4.95	9604
5.45	9716
6.45	9800
7.45	9856
8.45	9856
9.45	9800
10.45	9660
11.45	9464
12.45	9268
13.45	8988
14.45	8736
15.45	8456
16.45	8176
17.45	7924
18.45	7644
30	5098
40	3822
60	2548
105	1274
