0	0
1	0
1.85	8.81E-19
2	8.43E-19
2.5	1.55E-19
3	5.83E-20
3.5	3.1E-20
4	2.04E-20
4.5	1.56E-20
5	1.34435E-20
6	1.12588E-20
7	1.0036E-20
8	9.31148E-21
9	8.87492E-21
10	8.55851E-21
11	8.28332E-21
12	8.02099E-21
13	7.76256E-21
14	7.51163E-21
15	7.27257E-21
16	7.04228E-21
17	6.82441E-21
18	6.62028E-21
19	6.42486E-21
20	6.24162E-21
25	5.46651E-21
30	4.87518E-21
40	4.03304E-21
50	3.44835E-21
60	3.00747E-21
70	2.65749E-21
80	2.3712E-21
90	2.13275E-21
100	1.93151E-21
125	1.54562E-21
150	1.27317E-21
175	1.07295E-21
200	9.20926E-22
225	8.02249E-22
250	7.07666E-22
275	6.30629E-22
300	5.66852E-22
400	3.95495E-22
500	2.96719E-22
750	1.7314E-22
1000	1.16323E-22
 

 
