2.000000e-1	4.240000e-18
 5.000000e-1	1.120000e-18
 1.000000e+0	4.840000e-19
 2.000000e+0	6.790000e-20
 3.000000e+0	2.570000e-20
 4.000000e+0	1.970000e-20
 5.000000e+0	2.939170e-20
 6.000000e+0	3.034370e-20
 7.000000e+0	2.951690e-20
 8.000000e+0	2.484070e-20
 9.000000e+0	1.918610e-20
 1.000000e+1	1.438060e-20
 1.100000e+1	1.060280e-20
 1.200000e+1	8.040740e-21
 1.300000e+1	6.268940e-21
 1.400000e+1	5.051730e-21
 1.600000e+1	3.358560e-21
 1.700000e+1	2.839240e-21
 1.800000e+1	2.400030e-21
 1.900000e+1	2.084170e-21
 2.000000e+1	1.827870e-21
 3.000000e+1	8.583440e-22
 4.000000e+1	6.171870e-22
 5.000000e+1	4.783850e-22
 6.000000e+1	3.881730e-22
 7.000000e+1	3.242280e-22
 8.000000e+1	2.780070e-22
 9.000000e+1	2.440960e-22
 1.000000e+2	2.180090e-22
 1.200000e+2	1.820220e-22
 1.500000e+2	1.456630e-22
 1.750000e+2	1.272880e-22
 2.000000e+2	1.076640e-22
 2.250000e+2	9.582050e-23
 2.500000e+2	8.617370e-23
 2.750000e+2	7.862030e-23
 3.000000e+2	7.225160e-23
 4.000000e+2	5.356620e-23
 5.000000e+2	4.308260e-23
 7.500000e+2	2.878960e-23
 1.000000e+3	2.158330e-23
