0	0
1	0
1.54	6.58E-19
2	5.47E-19
2.5	4.21E-19
3	2.46E-19
3.5	1.87E-19
4	1.58E-19
4.5	1.39E-19
5	1.25545E-19
6	1.09973E-19
7	1.02767E-19
8	9.83707E-20
9	9.45636E-20
10	9.08206E-20
11	8.71511E-20
12	8.36268E-20
13	8.02714E-20
14	7.711E-20
15	7.41754E-20
16	7.14403E-20
17	6.88925E-20
18	6.65411E-20
19	6.43454E-20
20	6.23031E-20
25	5.39167E-20
30	4.76969E-20
40	3.89482E-20
50	3.28963E-20
60	2.83539E-20
70	2.47884E-20
80	2.19154E-20
90	1.95584E-20
100	1.75973E-20
125	1.39146E-20
150	1.13741E-20
175	9.53617E-21
200	8.15602E-21
225	7.08818E-21
250	6.2404E-21
275	5.55384E-21
300	4.98774E-21
400	3.4724E-21
500	2.60391E-21
750	1.52018E-21
1000	1.02298E-21
