0	0
0.68	0
0.68615	431.72638
0.76665	1691.94751
0.96552	1181.59785
1.17387	1060.10297
1.28751	1025.16975
1.37275	983.50978
1.48166	882.38282
1.63792	645.41023
1.75156	657.88719
1.88888	633.1699
2.01673	573.53036
2.11617	554.631
2.25349	551.98242
2.50919	527.02262
2.71753	495.22619
2.9827	470.57485
3.41834	452.89502
3.88238	429.66472
4.21858	408.2769
5.53496	326.54246
6.88448	259.0954
8.07774	205.57946
10.58738	131.71718
11.085	121.912
11.585	113.904
12.085	106.988
12.585	100.996
13.085	95.704
13.585	90.972
14.085	86.856
14.585	83.076
15.085	79.744
30	26.27785
40	16.24916
105	1.11898
