0	0
0.5	0
3.30441	511.83656
4.98881	1424.45689
6.67322	1148.58467
8.35763	917.12634
10.04203	763.29159
11.72644	653.65103
13.41085	571.55225
15.09525	507.77548
16.77966	456.80303
18.46407	415.13062
20.14847	380.42582
21.83288	351.07597
23.51729	325.93044
25.20169	304.14621
26.8861	285.09153
28.57051	268.28364
30.25492	253.34726
31.93932	239.98631
33.62373	227.96401
35.30814	217.08878
36.99254	207.20393
38.67695	198.18006
40.36136	189.90938
42.04576	182.30137
43.73017	175.27945
45.41458	168.77841
47.09898	162.74237
48.78339	157.12315
50.4678	151.87903
52.1522	146.97366
53.83661	142.37523
55.52102	138.05583
57.20542	133.99079
58.88983	130.1583
60.57424	126.53894
62.25864	123.11543
63.94305	119.87229
65.62746	116.79563
67.31186	113.87294
68.99627	111.09296
70.68068	108.44548
72.36508	105.92125
74.04949	103.51185
75.7339	101.20963
77.41831	99.00759
79.10271	96.89933
80.78712	94.87899
82.47153	92.94117
84.15593	91.08092
85.84034	89.29368
87.52475	87.57523
89.20915	85.92168
90.89356	84.32941
92.57797	82.79508
94.26237	81.31559
95.94678	79.88804
97.63119	78.50975
99.31559	77.17821
101	75.89109
