0	0
1.62	0
4.40542	268.31669
6.07085	399.16666
7.73627	354.14151
9.40169	294.60666
11.06712	250.37953
12.73254	217.63131
14.39797	192.45774
16.06339	172.50406
17.72881	156.29924
19.39424	142.87749
21.05966	131.57857
22.72508	121.93574
24.39051	113.60977
26.05593	106.34814
27.72136	99.95904
29.38678	94.2941
31.0522	89.23682
32.71763	84.69441
34.38305	80.59203
36.04847	76.86872
37.7139	73.47424
39.37932	70.36688
41.04475	67.51169
42.71017	64.87916
44.37559	62.44424
46.04102	60.18546
47.70644	58.0844
49.37186	56.12508
51.03729	54.29364
52.70271	52.57794
54.36814	50.96735
56.03356	49.45251
57.69898	48.02511
59.36441	46.6778
61.02983	45.40403
62.69525	44.19792
64.36068	43.05424
66.0261	41.96825
67.69153	40.9357
69.35695	39.95274
71.02237	39.01587
72.6878	38.12194
74.35322	37.26806
76.01864	36.45158
77.68407	35.67012
79.34949	34.92146
81.01492	34.20358
82.68034	33.51462
84.34576	32.85287
86.01119	32.21674
87.67661	31.60478
89.34203	31.01564
91.00746	30.44805
92.67288	29.90087
94.33831	29.37301
96.00373	28.86346
97.66915	28.37129
99.33458	27.89562
101	27.43564
